name,email,score
User3029,user3029@example.com,26
User3030,user3030@example.com,41
User3031,user3031@example.com,77
User3032,user3032@example.com,24
User3033,user3033@example.com,12
User3034,user3034@example.com,94
User3035,user3035@example.com,61
User3036,user3036@example.com,75
User3037,user3037@example.com,72
User3038,user3038@example.com,38
User3039,user3039@example.com,3
User3040,user3040@example.com,56
User3041,user3041@example.com,27
User3042,user3042@example.com,20
User3043,user3043@example.com,79
User3044,user3044@example.com,31
User3045,user3045@example.com,80
User3046,user3046@example.com,35
User3047,user3047@example.com,39
User3048,user3048@example.com,95
User3049,user3049@example.com,93
User3050,user3050@example.com,78
User3051,user3051@example.com,76
User3052,user3052@example.com,35
User3053,user3053@example.com,54
User3054,user3054@example.com,33
User3055,user3055@example.com,43
User3056,user3056@example.com,10
User3057,user3057@example.com,51
User3058,user3058@example.com,99
User3059,user3059@example.com,82
User3060,user3060@example.com,65
User3061,user3061@example.com,94
User3062,user3062@example.com,12
User3063,user3063@example.com,97
User3064,user3064@example.com,60
User3065,user3065@example.com,43
User3066,user3066@example.com,49
User3067,user3067@example.com,81
User3068,user3068@example.com,23
User3069,user3069@example.com,78
User3070,user3070@example.com,58
User3071,user3071@example.com,66
User3072,user3072@example.com,87
User3073,user3073@example.com,10
User3074,user3074@example.com,16
User3075,user3075@example.com,95
User3076,user3076@example.com,28
User3077,user3077@example.com,67
User3078,user3078@example.com,60
User3079,user3079@example.com,94
User3080,user3080@example.com,68
User3081,user3081@example.com,63
User3082,user3082@example.com,43
User3083,user3083@example.com,93
User3084,user3084@example.com,53
User3085,user3085@example.com,69
User3086,user3086@example.com,72
User3087,user3087@example.com,8
User3088,user3088@example.com,19
User3089,user3089@example.com,66
User3090,user3090@example.com,49
User3091,user3091@example.com,25
User3092,user3092@example.com,7
User3093,user3093@example.com,39
User3094,user3094@example.com,32
User3095,user3095@example.com,81
User3096,user3096@example.com,53
User3097,user3097@example.com,14
User3098,user3098@example.com,86
User3099,user3099@example.com,29
User3100,user3100@example.com,35
User3101,user3101@example.com,15
User3102,user3102@example.com,19
User3103,user3103@example.com,1
User3104,user3104@example.com,85
User3105,user3105@example.com,3
User3106,user3106@example.com,27
User3107,user3107@example.com,3
User3108,user3108@example.com,99
User3109,user3109@example.com,17
User3110,user3110@example.com,53
User3111,user3111@example.com,60
User3112,user3112@example.com,94
User3113,user3113@example.com,66
User3114,user3114@example.com,66
User3115,user3115@example.com,57
User3116,user3116@example.com,31
User3117,user3117@example.com,80
User3118,user3118@example.com,14
User3119,user3119@example.com,10
User3120,user3120@example.com,67
User3121,user3121@example.com,13
User3122,user3122@example.com,58
User3123,user3123@example.com,70
User3124,user3124@example.com,68
User3125,user3125@example.com,10
User3126,user3126@example.com,54
User3127,user3127@example.com,81
User3128,user3128@example.com,44
User3129,user3129@example.com,86
User3130,user3130@example.com,58
User3131,user3131@example.com,18
User3132,user3132@example.com,13
User3133,user3133@example.com,71
User3134,user3134@example.com,21
User3135,user3135@example.com,97
User3136,user3136@example.com,34
User3137,user3137@example.com,21
User3138,user3138@example.com,35
User3139,user3139@example.com,65
User3140,user3140@example.com,3
User3141,user3141@example.com,64
User3142,user3142@example.com,89
User3143,user3143@example.com,30
User3144,user3144@example.com,88
User3145,user3145@example.com,99
User3146,user3146@example.com,97
User3147,user3147@example.com,10
User3148,user3148@example.com,74
User3149,user3149@example.com,99
User3150,user3150@example.com,74
User3151,user3151@example.com,18
User3152,user3152@example.com,16
User3153,user3153@example.com,53
User3154,user3154@example.com,23
User3155,user3155@example.com,93
User3156,user3156@example.com,55
User3157,user3157@example.com,91
User3158,user3158@example.com,10
User3159,user3159@example.com,78
User3160,user3160@example.com,96
User3161,user3161@example.com,49
User3162,user3162@example.com,44
User3163,user3163@example.com,97
User3164,user3164@example.com,23
User3165,user3165@example.com,97
User3166,user3166@example.com,74
User3167,user3167@example.com,32
User3168,user3168@example.com,28
User3169,user3169@example.com,3
User3170,user3170@example.com,59
User3171,user3171@example.com,45
User3172,user3172@example.com,82
User3173,user3173@example.com,71
User3174,user3174@example.com,39
User3175,user3175@example.com,31
User3176,user3176@example.com,75
User3177,user3177@example.com,4
User3178,user3178@example.com,29
User3179,user3179@example.com,34
User3180,user3180@example.com,95
User3181,user3181@example.com,96
User3182,user3182@example.com,54
User3183,user3183@example.com,48
User3184,user3184@example.com,42
User3185,user3185@example.com,71
User3186,user3186@example.com,34
User3187,user3187@example.com,52
User3188,user3188@example.com,83
User3189,user3189@example.com,54
User3190,user3190@example.com,43
User3191,user3191@example.com,17
User3192,user3192@example.com,34
User3193,user3193@example.com,68
User3194,user3194@example.com,88
User3195,user3195@example.com,85
User3196,user3196@example.com,17
User3197,user3197@example.com,80
User3198,user3198@example.com,1
User3199,user3199@example.com,80
User3200,user3200@example.com,67
User3201,user3201@example.com,59
User3202,user3202@example.com,40
User3203,user3203@example.com,78
User3204,user3204@example.com,62
User3205,user3205@example.com,61
User3206,user3206@example.com,26
User3207,user3207@example.com,76
User3208,user3208@example.com,97
User3209,user3209@example.com,59
User3210,user3210@example.com,57
User3211,user3211@example.com,30
User3212,user3212@example.com,79
User3213,user3213@example.com,99
User3214,user3214@example.com,5
User3215,user3215@example.com,64
User3216,user3216@example.com,5
User3217,user3217@example.com,88
User3218,user3218@example.com,68
User3219,user3219@example.com,3
User3220,user3220@example.com,93
User3221,user3221@example.com,91
User3222,user3222@example.com,40
User3223,user3223@example.com,98
User3224,user3224@example.com,69
User3225,user3225@example.com,81
User3226,user3226@example.com,59
User3227,user3227@example.com,97
User3228,user3228@example.com,75
User3229,user3229@example.com,86
User3230,user3230@example.com,86
User3231,user3231@example.com,14
User3232,user3232@example.com,57
User3233,user3233@example.com,50
User3234,user3234@example.com,13
User3235,user3235@example.com,85
User3236,user3236@example.com,51
User3237,user3237@example.com,76
User3238,user3238@example.com,10
User3239,user3239@example.com,93
User3240,user3240@example.com,19
User3241,user3241@example.com,24
User3242,user3242@example.com,65
User3243,user3243@example.com,20
User3244,user3244@example.com,13
User3245,user3245@example.com,27
User3246,user3246@example.com,20
User3247,user3247@example.com,29
User3248,user3248@example.com,90
User3249,user3249@example.com,9
User3250,user3250@example.com,90
User3251,user3251@example.com,78
User3252,user3252@example.com,28
User3253,user3253@example.com,72
User3254,user3254@example.com,38
User3255,user3255@example.com,57
User3256,user3256@example.com,66
User3257,user3257@example.com,60
User3258,user3258@example.com,37
User3259,user3259@example.com,14
User3260,user3260@example.com,77
User3261,user3261@example.com,61
User3262,user3262@example.com,80
User3263,user3263@example.com,81
User3264,user3264@example.com,54
User3265,user3265@example.com,90
User3266,user3266@example.com,85
User3267,user3267@example.com,48
User3268,user3268@example.com,99
User3269,user3269@example.com,71
User3270,user3270@example.com,39
User3271,user3271@example.com,11
User3272,user3272@example.com,18
User3273,user3273@example.com,20
User3274,user3274@example.com,9
User3275,user3275@example.com,89
User3276,user3276@example.com,66
User3277,user3277@example.com,86
User3278,user3278@example.com,89
User3279,user3279@example.com,10
User3280,user3280@example.com,42
User3281,user3281@example.com,36
User3282,user3282@example.com,54
User3283,user3283@example.com,35
User3284,user3284@example.com,67
User3285,user3285@example.com,42
User3286,user3286@example.com,29
User3287,user3287@example.com,43
User3288,user3288@example.com,45
User3289,user3289@example.com,29
User3290,user3290@example.com,78
User3291,user3291@example.com,21
User3292,user3292@example.com,49
User3293,user3293@example.com,67
User3294,user3294@example.com,96
User3295,user3295@example.com,64
User3296,user3296@example.com,29
User3297,user3297@example.com,56
User3298,user3298@example.com,58
User3299,user3299@example.com,67
User3300,user3300@example.com,97
User3301,user3301@example.com,46
User3302,user3302@example.com,92
User3303,user3303@example.com,20
User3304,user3304@example.com,37
User3305,user3305@example.com,50
User3306,user3306@example.com,80
User3307,user3307@example.com,3
User3308,user3308@example.com,6
User3309,user3309@example.com,76
User3310,user3310@example.com,97
User3311,user3311@example.com,64
User3312,user3312@example.com,81
User3313,user3313@example.com,55
User3314,user3314@example.com,19
User3315,user3315@example.com,86
User3316,user3316@example.com,42
User3317,user3317@example.com,81
User3318,user3318@example.com,98
User3319,user3319@example.com,98
User3320,user3320@example.com,56
User3321,user3321@example.com,31
User3322,user3322@example.com,34
User3323,user3323@example.com,3
User3324,user3324@example.com,38
User3325,user3325@example.com,64
User3326,user3326@example.com,4
User3327,user3327@example.com,99
User3328,user3328@example.com,35
User3329,user3329@example.com,71
User3330,user3330@example.com,25
User3331,user3331@example.com,62
User3332,user3332@example.com,52
User3333,user3333@example.com,56
User3334,user3334@example.com,87
User3335,user3335@example.com,1
User3336,user3336@example.com,32
User3337,user3337@example.com,17
User3338,user3338@example.com,82
User3339,user3339@example.com,89
User3340,user3340@example.com,75
User3341,user3341@example.com,81
User3342,user3342@example.com,14
User3343,user3343@example.com,78
User3344,user3344@example.com,8
User3345,user3345@example.com,77
User3346,user3346@example.com,3
User3347,user3347@example.com,67
User3348,user3348@example.com,70
User3349,user3349@example.com,78
User3350,user3350@example.com,89
User3351,user3351@example.com,83
User3352,user3352@example.com,23
User3353,user3353@example.com,70
User3354,user3354@example.com,41
User3355,user3355@example.com,12
User3356,user3356@example.com,92
User3357,user3357@example.com,45
User3358,user3358@example.com,80
User3359,user3359@example.com,22
User3360,user3360@example.com,80
User3361,user3361@example.com,55
User3362,user3362@example.com,48
User3363,user3363@example.com,48
User3364,user3364@example.com,78
User3365,user3365@example.com,77
User3366,user3366@example.com,94
User3367,user3367@example.com,26
User3368,user3368@example.com,78
User3369,user3369@example.com,7
User3370,user3370@example.com,87
User3371,user3371@example.com,97
User3372,user3372@example.com,71
User3373,user3373@example.com,53
User3374,user3374@example.com,19
User3375,user3375@example.com,85
User3376,user3376@example.com,97
User3377,user3377@example.com,95
User3378,user3378@example.com,95
User3379,user3379@example.com,73
User3380,user3380@example.com,34
User3381,user3381@example.com,75
User3382,user3382@example.com,73
User3383,user3383@example.com,38
User3384,user3384@example.com,7
User3385,user3385@example.com,84
User3386,user3386@example.com,95
User3387,user3387@example.com,73
User3388,user3388@example.com,89
User3389,user3389@example.com,25
User3390,user3390@example.com,82
User3391,user3391@example.com,41
User3392,user3392@example.com,60
User3393,user3393@example.com,16
User3394,user3394@example.com,80
User3395,user3395@example.com,60
User3396,user3396@example.com,60
User3397,user3397@example.com,2
